id,title,stage,edition,grade,volume,revised_2022,updated_at,page_url,pdf_bytes,coverage,candidate_lists,reason
6f1f7dbe-ded5-a752-9575-33c6b0a47372,（根据2022年版课程标准修订）义务教育教科书·英语 三年级上册,小学,鲁教湘教版,3,上册,1,2026-01-22T02:04:27.464+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=6f1f7dbe-ded5-a752-9575-33c6b0a47372,124082516,missing,[],No matching wordlist in the imported source snapshot.
2f82125b-9f17-8415-4576-89799231e916,（根据2022年版课程标准修订）义务教育教科书 英语 三年级上册,小学,鲁教湘教版,3,上册,1,2026-01-22T02:04:34.937+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=2f82125b-9f17-8415-4576-89799231e916,193543075,missing,[],No matching wordlist in the imported source snapshot.
9b0609aa-2ecc-4de4-9cf7-c7f6f8fdd5dc,（根据2022年版课程标准修订）义务教育教科书·英语三年级下册,小学,鲁教湘教版,3,下册,1,2026-01-22T02:04:26.993+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=9b0609aa-2ecc-4de4-9cf7-c7f6f8fdd5dc,250576870,missing,[],No matching wordlist in the imported source snapshot.
2b6fb0e1-1a8a-4564-affd-e1320a5854f0,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,鲁教湘教版,4,上册,1,2026-01-22T01:57:42.693+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=2b6fb0e1-1a8a-4564-affd-e1320a5854f0,335869761,missing,[],No matching wordlist in the imported source snapshot.
0a19a0f4-9efb-ee29-0008-e59fc3fad214,（根据2022年版课程标准修订）义务教育教科书·英语 四年级上册,小学,鲁教湘教版,4,上册,1,2026-09-16T08:39:07.775+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=0a19a0f4-9efb-ee29-0008-e59fc3fad214,309906911,missing,[],No matching wordlist in the imported source snapshot.
43f6e4e8-6d4f-47c1-a656-791845c91814,（根据2022年版课程标准修订）义务教育教科书·英语 四年级下册,小学,鲁教湘教版,4,下册,1,2026-03-02T18:36:38.435+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=43f6e4e8-6d4f-47c1-a656-791845c91814,267673526,missing,[],No matching wordlist in the imported source snapshot.
d4c8600e-ab51-42e4-9a43-c4608dbac129,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学,鲁教湘教版,5,上册,1,2026-08-31T11:59:45.104+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=d4c8600e-ab51-42e4-9a43-c4608dbac129,405567070,missing,[],No matching wordlist in the imported source snapshot.
807a65b0-ab90-4cf2-ad87-178c9a4486d6,义务教育教科书·英语（三年级起点）五年级下册,小学,鲁教湘教版,5,下册,0,2026-09-04T10:12:07.047+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=807a65b0-ab90-4cf2-ad87-178c9a4486d6,126664658,missing,[],No matching wordlist in the imported source snapshot.
43947b19-7889-408e-8c36-f8b0bbe68a87,（根据2022年版课程标准修订）义务教育教科书 英语 六年级上册,小学,鲁教湘教版,6,上册,1,2026-08-31T11:57:08.887+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=43947b19-7889-408e-8c36-f8b0bbe68a87,247420042,missing,[],No matching wordlist in the imported source snapshot.
81b0b85e-c4bc-4b17-9c97-07c257d5805f,义务教育教科书·英语（三年级起点）六年级下册,小学,鲁教湘教版,6,下册,0,2026-09-04T10:12:07.750+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=81b0b85e-c4bc-4b17-9c97-07c257d5805f,171081756,missing,[],No matching wordlist in the imported source snapshot.
319f0cb8-03af-70e7-7c8e-5a2241688ade,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语三年级上册,小学（五•四学制）,沪教版,3,上册,1,2026-08-14T10:57:03.305+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=319f0cb8-03af-70e7-7c8e-5a2241688ade,67991190,missing,[],No matching wordlist in the imported source snapshot.
3bac9453-ecbd-9133-f0a3-92cb2c6530c5,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语四年级上册,小学（五•四学制）,沪教版,4,上册,1,2026-08-14T10:58:12.646+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=3bac9453-ecbd-9133-f0a3-92cb2c6530c5,65626869,missing,[],No matching wordlist in the imported source snapshot.
48dadfac-0bda-3a13-38a3-f3d072aff528,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语五年级上册,小学（五•四学制）,沪教版,5,上册,1,2026-08-14T10:57:32.641+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=48dadfac-0bda-3a13-38a3-f3d072aff528,66834046,missing,[],No matching wordlist in the imported source snapshot.
7911ca10-c4ba-e4b2-10fe-351af9f13222,（根据2022年版课程标准修订）义务教育教科书（五·四学制）·英语 三年级上册,小学（五•四学制）,鲁科版,3,上册,1,2026-01-22T02:04:27.566+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7911ca10-c4ba-e4b2-10fe-351af9f13222,102102611,missing,[],No matching wordlist in the imported source snapshot.
5a309d2f-bd77-40ea-2407-86d2cb46c1c7,（根据2022年版课程标准修订）义务教育教科书（五·四学制）·英语 三年级上册,小学（五•四学制）,鲁科版,3,上册,1,2026-01-22T02:04:40.929+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=5a309d2f-bd77-40ea-2407-86d2cb46c1c7,108241734,missing,[],No matching wordlist in the imported source snapshot.
da5a91cd-0a1d-8879-88d6-1ec8f7a104ad,（根据2022年版课程标准修订）义务教育教科书 英语 三年级上册,小学（五•四学制）,鲁科版,3,上册,1,2026-08-13T16:26:38.381+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=da5a91cd-0a1d-8879-88d6-1ec8f7a104ad,97204932,missing,[],No matching wordlist in the imported source snapshot.
ddd8b05c-38ec-4fdb-8759-62c3a0f7b457,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语三年级下册,小学（五•四学制）,鲁科版,3,下册,1,2026-01-22T02:04:27.155+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=ddd8b05c-38ec-4fdb-8759-62c3a0f7b457,103639984,missing,[],No matching wordlist in the imported source snapshot.
8b7b834d-6a81-f67e-ce56-446b708b13dc,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语 三年级 下册,小学（五•四学制）,鲁科版,3,下册,1,2026-03-09T16:18:10.468+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=8b7b834d-6a81-f67e-ce56-446b708b13dc,90670471,missing,[],No matching wordlist in the imported source snapshot.
47e3b1ab-f8f2-4ee1-9067-fc480c55b7bc,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语四年级上册,小学（五•四学制）,鲁科版,4,上册,1,2026-01-22T01:57:42.543+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=47e3b1ab-f8f2-4ee1-9067-fc480c55b7bc,99025991,missing,[],No matching wordlist in the imported source snapshot.
116b487a-a51f-4816-b543-c017fd52683c,（根据2022年版课程标准修订）义务教育教科书 英语 四年级上册,小学（五•四学制）,鲁科版,4,上册,1,2026-08-13T16:13:32.270+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=116b487a-a51f-4816-b543-c017fd52683c,91297824,missing,[],No matching wordlist in the imported source snapshot.
65ab4fe2-acb4-4001-b510-4e5e15022987,（根据2022年版课程标准修订）义务教育教科书（五•四学制）·英语四年级下册,小学（五•四学制）,鲁科版,4,下册,1,2026-03-02T18:12:46.724+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=65ab4fe2-acb4-4001-b510-4e5e15022987,96649716,missing,[],No matching wordlist in the imported source snapshot.
7d5fdeb6-e29e-4965-899c-cade3144ae9c,（根据2022年版课程标准修订）义务教育教科书 英语 五年级上册,小学（五•四学制）,鲁科版,5,上册,1,2026-08-21T14:10:01.434+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=7d5fdeb6-e29e-4965-899c-cade3144ae9c,86464095,missing,[],No matching wordlist in the imported source snapshot.
1391ae53-2733-4d84-b178-a3b8def79ffd,义务教育教科书（五•四学制）·英语五年级下册,小学（五•四学制）,鲁科版,5,下册,0,2026-03-02T18:12:11.803+0800,https://basic.smartedu.cn/tchMaterial/detail?contentType=assets_document&contentId=1391ae53-2733-4d84-b178-a3b8def79ffd,69875592,missing,[],No matching wordlist in the imported source snapshot.
